brand,avg_rating,review_count,rating_std,verified_ratio,avg_helpful_votes,avg_sentiment_score,positive_ratio,avg_text_length,first_review_date,last_review_date,brand_age_days,norm_rating,norm_helpful,brand_reputation_score,brs_category
LUSMAY,4.363636363636363,66,1.0020957061058609,0.9848484848484849,3.5,0.5978742424242424,0.8939393939393939,162.06060606060606,2017-08-10 00:08:30.797,2022-06-22 12:49:44.550,1777,0.8409090909090908,0.35,76.74,Very Good (70-80)
LUX ACCESSORIES,4.196078431372549,51,1.3117866875851005,1.0,0.29411764705882354,0.540521568627451,0.8235294117647058,84.76470588235294,2015-05-30 23:47:13.000,2023-03-02 00:45:11.198,2832,0.7990196078431373,0.029411764705882353,66.3,Good (60-70)
LYANER,4.088235294117647,102,1.3357457306537848,0.9313725490196079,2.1862745098039214,0.6480235294117647,0.8725490196078431,177.86274509803923,2020-09-13 18:45:02.103,2023-03-14 15:49:56.870,911,0.7720588235294117,0.21862745098039213,69.87,Good (60-70)
LaSuiveur,4.130434782608695,69,1.2592369710902764,0.9565217391304348,4.072463768115942,0.5705971014492753,0.7681159420289855,150.05797101449275,2015-07-17 04:04:59.000,2023-03-01 11:20:24.012,2784,0.7826086956521738,0.40724637681159426,72.86,Very Good (70-80)
Lacoste,4.3496932515337425,163,1.219865112616501,0.8957055214723927,0.9815950920245399,0.48021533742331285,0.7484662576687117,137.29447852760737,2012-11-22 03:16:47.000,2023-03-08 13:57:46.143,3758,0.8374233128834356,0.09815950920245399,64.49,Good (60-70)
Lacozy,4.173333333333333,75,1.2879203153684389,0.92,1.1733333333333333,0.6027626666666667,0.84,152.64,2018-11-20 21:42:13.577,2023-02-23 21:56:46.659,1556,0.7933333333333332,0.11733333333333333,66.77,Good (60-70)
Laite Hebe,4.381502890173411,173,1.0912463784232371,0.953757225433526,1.0346820809248556,0.5757011560693641,0.8554913294797688,162.34104046242774,2017-09-17 01:53:28.632,2023-02-22 22:24:48.906,1984,0.8453757225433527,0.10346820809248555,68.95,Good (60-70)
Lamaze Organic Baby,4.557142857142857,70,0.8100047286624238,0.7428571428571429,0.1,0.6912657142857143,0.9285714285714286,185.88571428571427,2017-08-02 17:48:22.432,2022-12-23 00:19:47.896,1968,0.8892857142857142,0.01,64.27,Good (60-70)
Lamincoa,4.4,75,0.9863939238321436,0.84,0.7466666666666667,0.653076,0.8533333333333334,189.41333333333333,2020-09-04 21:20:39.748,2023-02-16 00:49:53.088,894,0.8500000000000001,0.07466666666666667,65.45,Good (60-70)
Lamo,4.390625,64,0.9696536364100197,0.9375,0.421875,0.649246875,0.90625,185.640625,2013-01-09 06:10:02.000,2022-12-05 18:54:45.068,3617,0.84765625,0.0421875,68.34,Good (60-70)
Landau,4.123505976095617,251,1.3284145659259174,0.9163346613545816,0.5856573705179283,0.5054310756972111,0.8007968127490039,139.82868525896416,2013-06-14 01:27:45.000,2023-03-15 21:50:33.945,3561,0.7808764940239044,0.058565737051792834,63.91,Good (60-70)
Landing Leathers,4.52,75,0.9913136247942438,0.9333333333333333,7.04,0.640896,0.8666666666666667,268.56,2013-01-20 03:10:42.000,2023-03-10 19:25:02.526,3701,0.8799999999999999,0.704,84.6,Excellent (80-90)
Lands' End,4.3982035928143715,334,1.0569929046438933,0.9640718562874252,1.7544910179640718,0.6032089820359281,0.8832335329341318,176.91616766467067,2018-06-08 07:38:31.800,2023-03-18 20:58:00.323,1744,0.8495508982035929,0.1754491017964072,71.81,Very Good (70-80)
Langwyqu,4.327272727272727,55,1.1394369216049203,0.9636363636363636,7.472727272727273,0.5735490909090909,0.8545454545454545,144.29090909090908,2021-03-06 00:26:35.731,2023-02-20 08:30:35.710,716,0.8318181818181818,0.7472727272727273,84.93,Excellent (80-90)
Lannaclothesdesign,4.34,100,1.1301202224417175,0.95,0.96,0.64243,0.89,223.33,2016-03-23 13:37:30.000,2023-03-17 23:27:47.960,2550,0.835,0.096,69.27,Good (60-70)
Lanzom,4.44811320754717,212,1.1194727205061477,0.9811320754716981,1.3349056603773586,0.6297957547169812,0.8537735849056604,165.1320754716981,2017-06-03 23:48:59.000,2023-02-12 11:48:07.507,2079,0.8620283018867925,0.13349056603773585,70.76,Very Good (70-80)
Laredo,4.395348837209302,86,0.9855314453746064,0.9534883720930233,0.7093023255813954,0.6621918604651164,0.9302325581395349,186.7674418604651,2012-10-16 16:50:01.000,2022-10-28 19:50:17.248,3664,0.8488372093023255,0.07093023255813954,70.09,Very Good (70-80)
Lark & Ro,4.29,100,0.9243616415908031,0.3,2.78,0.8111879999999999,0.95,415.05,2016-09-05 13:55:42.000,2022-06-09 13:34:41.969,2102,0.8225,0.27799999999999997,58.76,Fair (50-60)
Latuza,4.5607476635514015,321,0.9237583229678297,0.9626168224299065,0.719626168224299,0.6452295950155763,0.8722741433021807,161.84112149532712,2016-11-05 19:19:54.000,2023-01-22 03:18:32.319,2268,0.8901869158878504,0.07196261682242991,69.93,Good (60-70)
Laura Ashley,3.6964285714285716,56,1.4761084322962537,0.9107142857142857,0.7321428571428571,0.4660732142857143,0.7678571428571429,139.23214285714286,2018-01-06 20:41:15.533,2023-02-28 23:32:11.772,1879,0.6741071428571429,0.0732142857142857,60.65,Good (60-70)
Lavemi,4.464601769911504,452,1.0659345527624644,0.9867256637168141,0.6769911504424779,0.592695796460177,0.8606194690265486,187.10619469026548,2015-09-12 02:44:05.000,2023-03-09 22:57:00.434,2735,0.8661504424778761,0.06769911504424779,69.53,Good (60-70)
Lavenderi,4.452830188679245,53,1.0108267320110014,1.0,0.6037735849056604,0.6566207547169811,0.8867924528301887,178.1320754716981,2014-12-30 00:48:21.000,2022-09-17 13:46:19.457,2818,0.8632075471698113,0.06037735849056604,70.26,Very Good (70-80)
Lavley,4.8076923076923075,52,0.5253742471300923,0.9423076923076923,0.11538461538461539,0.7384884615384616,0.9615384615384616,103.75,2017-11-29 17:19:43.229,2023-02-15 17:03:04.503,1903,0.9519230769230769,0.011538461538461539,71.68,Very Good (70-80)
Lazy One,4.745614035087719,114,0.6354066847480537,0.9210526315789473,0.3508771929824561,0.718561403508772,0.9210526315789473,174.71929824561403,2016-12-30 17:19:42.000,2023-03-07 14:58:42.160,2257,0.9364035087719298,0.03508771929824561,70.34,Very Good (70-80)
Lcherry,4.6521739130434785,69,0.6141969160313361,0.13043478260869565,0.14492753623188406,0.8368420289855073,0.9710144927536232,382.5507246376812,2020-07-25 17:24:03.623,2023-02-20 18:04:00.098,940,0.9130434782608696,0.014492753623188406,50.72,Fair (50-60)
Ldurian,4.406896551724138,290,0.7532770549016846,0.05862068965517241,0.15517241379310345,0.8475044827586207,0.9758620689655172,373.76206896551724,2019-10-14 07:37:02.882,2023-01-09 10:09:26.735,1183,0.8517241379310345,0.015517241379310345,47.54,Poor (<50)
Le Mystere,4.151515151515151,66,1.1667499137798818,0.9242424242424242,1.7575757575757576,0.5992424242424242,0.8484848484848485,321.6818181818182,2011-07-27 13:36:45.000,2022-04-26 19:21:36.110,3926,0.7878787878787878,0.17575757575757575,68.41,Good (60-70)
Leading Lady,3.6353591160220993,181,1.3982800976307732,0.9447513812154696,1.0939226519337018,0.46812154696132596,0.7513812154696132,200.12707182320443,2011-06-13 11:01:15.000,2023-01-31 23:23:52.311,4250,0.6588397790055248,0.10939226519337017,61.61,Good (60-70)
Leafael,4.661538461538462,65,0.7557472104836684,0.8307692307692308,0.07692307692307693,0.6440753846153846,0.9538461538461539,91.43076923076923,2016-12-19 22:57:24.000,2023-03-11 12:51:21.102,2272,0.9153846153846155,0.007692307692307693,67.69,Good (60-70)
Leaper,4.696969696969697,66,0.7639914814204304,0.9545454545454546,1.5303030303030303,0.7004181818181818,0.9393939393939394,276.7121212121212,2015-09-29 14:56:31.000,2023-03-01 13:37:27.958,2709,0.9242424242424243,0.15303030303030302,74.28,Very Good (70-80)
Lee,4.261065006915629,2892,1.1361631926525926,0.9156293222683264,1.3509681881051177,0.5872071922544951,0.8544260027662517,187.77351313969572,2006-11-06 04:47:45.000,2023-03-18 14:25:14.541,5976,0.8152662517289073,0.13509681881051178,68.01,Good (60-70)
Leg Avenue,4.217391304347826,161,1.2077647337846529,0.968944099378882,0.484472049689441,0.5514080745341615,0.8260869565217391,160.87577639751552,2010-08-18 14:42:36.000,2022-12-22 20:43:51.001,4509,0.8043478260869565,0.0484472049689441,66.2,Good (60-70)
Legendary Whitetails,4.31331592689295,766,1.1686561063165541,0.9203655352480418,1.0182767624020888,0.5964037859007834,0.8590078328981723,183.73237597911228,2014-06-03 15:59:06.000,2023-03-16 18:31:56.574,3208,0.8283289817232375,0.10182767624020887,67.74,Good (60-70)
Lemedy,4.102564102564102,78,1.3249821717961925,0.9230769230769231,0.8717948717948718,0.6178794871794872,0.8461538461538461,191.60256410256412,2020-05-12 03:58:05.093,2023-01-03 07:22:56.411,966,0.7756410256410255,0.08717948717948718,65.8,Good (60-70)
Lemef,4.133333333333334,60,1.213855974851883,0.9833333333333333,1.65,0.5859633333333334,0.8833333333333333,202.06666666666666,2017-11-20 20:24:47.104,2022-10-15 22:28:13.632,1790,0.7833333333333334,0.16499999999999998,70.38,Very Good (70-80)
Lenox,4.824561403508772,57,0.6579949798316924,0.9122807017543859,0.6140350877192983,0.7857508771929824,0.9473684210526315,195.4561403508772,2011-03-25 13:42:20.000,2021-10-10 17:05:04.078,3852,0.9561403508771931,0.06140350877192983,71.93,Very Good (70-80)
LensCovers,4.472636815920398,201,0.922224220261977,0.9900497512437811,0.42786069651741293,0.6312940298507463,0.8507462686567164,218.70149253731344,2012-07-24 21:38:52.000,2023-03-03 19:55:57.530,3873,0.8681592039800996,0.042786069651741296,68.79,Good (60-70)
Leotruny,4.271844660194175,103,1.2142469203074424,0.9611650485436893,1.2524271844660195,0.5563514563106796,0.8543689320388349,145.63106796116506,2017-04-10 21:48:13.000,2023-02-09 17:32:27.700,2130,0.8179611650485437,0.12524271844660195,68.97,Good (60-70)
Leveret,4.507905138339921,506,0.9569634105864592,0.950592885375494,0.3774703557312253,0.6190851778656126,0.8873517786561265,140.58300395256916,2011-07-18 01:19:12.000,2023-02-04 13:14:08.561,4219,0.8769762845849802,0.03774703557312253,68.82,Good (60-70)
Levi's,4.311488250652742,3830,1.158546035069431,0.9015665796344647,0.7,0.5289329765013054,0.8028720626631853,173.278590078329,2010-01-09 13:52:34.000,2023-03-16 20:03:20.235,4814,0.8278720626631855,0.06999999999999999,65.06,Good (60-70)
Lewis N. Clark,4.433566433566433,143,1.0977534072325679,0.916083916083916,0.986013986013986,0.511937062937063,0.7762237762237763,233.76223776223776,2008-09-04 12:17:07.000,2023-01-13 22:14:31.336,5244,0.8583916083916083,0.0986013986013986,66.23,Good (60-70)
Liberty,4.491525423728813,59,0.9353752954338738,0.9322033898305084,0.3050847457627119,0.5186237288135593,0.7796610169491526,165.94915254237287,2015-01-28 21:35:50.000,2023-03-12 22:36:55.275,2965,0.8728813559322033,0.030508474576271188,65.38,Good (60-70)
Liberty Imports,4.458333333333333,96,1.1600060495910007,0.9166666666666666,0.6458333333333334,0.5890739583333333,0.8333333333333334,146.54166666666666,2017-07-23 12:22:02.411,2023-03-04 13:09:47.771,2050,0.8645833333333333,0.06458333333333334,66.98,Good (60-70)
Libin,4.3628318584070795,113,1.0182438216873948,0.9469026548672567,1.6991150442477876,0.6358530973451327,0.8849557522123894,199.58407079646017,2020-05-27 04:49:14.830,2023-03-14 00:26:28.732,1020,0.8407079646017699,0.16991150442477876,71.06,Very Good (70-80)
Life is Good,4.707865168539326,89,0.7261706409623773,0.898876404494382,0.4943820224719101,0.7281314606741573,0.9325842696629213,192.14606741573033,2011-06-02 00:58:57.000,2023-02-18 03:35:28.233,4279,0.9269662921348314,0.04943820224719101,70.2,Very Good (70-80)
LifeStride,4.05,760,1.2792557948546885,0.9421052631578948,1.106578947368421,0.5171965789473684,0.7934210526315789,170.55657894736842,2013-04-13 14:08:31.000,2023-03-11 04:52:12.758,3618,0.7625,0.11065789473684211,65.22,Good (60-70)
Lilax,4.533333333333333,60,0.9291269214473297,0.9333333333333333,0.26666666666666666,0.6253650000000001,0.9333333333333333,128.31666666666666,2015-07-19 01:10:27.000,2023-01-07 15:53:02.975,2729,0.8833333333333333,0.026666666666666665,69.42,Good (60-70)
Lilyette,4.162790697674419,86,1.1867946461573469,0.9418604651162791,1.0813953488372092,0.48966162790697676,0.7790697674418605,238.63953488372093,2007-08-03 13:11:36.000,2022-06-15 09:54:28.092,5429,0.7906976744186047,0.10813953488372093,65.49,Good (60-70)
Lingswallow,4.575,80,0.9648899720837854,0.9375,0.3125,0.6209875,0.85,188.5,2019-08-19 01:06:50.192,2023-02-20 04:41:23.968,1281,0.89375,0.03125,67.81,Good (60-70)
Liquid Blue,4.7164179104477615,67,0.8313182330027655,0.9701492537313433,0.6268656716417911,0.6403522388059701,0.8805970149253731,104.02985074626865,2014-12-30 19:54:07.000,2023-03-09 13:55:46.666,2990,0.9291044776119404,0.06268656716417911,71.06,Very Good (70-80)
Lisianthus,4.345911949685535,159,1.158280159938404,0.949685534591195,0.29559748427672955,0.6467459119496856,0.9245283018867925,133.70440251572327,2018-08-03 23:16:54.965,2023-03-06 00:45:03.402,1675,0.8364779874213837,0.029559748427672956,68.51,Good (60-70)
Litfun,4.37037037037037,54,1.1540951907421675,0.9814814814814815,0.9814814814814815,0.5902407407407407,0.8703703703703703,157.46296296296296,2018-06-24 17:47:36.127,2023-03-13 23:09:10.379,1723,0.8425925925925926,0.09814814814814815,69.81,Good (60-70)
Little Donkey Andy,4.378048780487805,246,1.0416655881859358,0.9349593495934959,1.113821138211382,0.6346621951219512,0.8658536585365854,240.65853658536585,2019-01-03 05:38:58.457,2023-03-15 03:17:38.623,1531,0.8445121951219512,0.1113821138211382,68.92,Good (60-70)
Little Me,4.7846153846153845,130,0.6703535499510845,0.9538461538461539,0.17692307692307693,0.6617907692307692,0.9307692307692308,86.98461538461538,2012-02-27 00:19:43.000,2022-09-15 02:17:35.144,3853,0.9461538461538461,0.017692307692307695,71.21,Very Good (70-80)
LittleSpring,4.478260869565218,69,0.9641926774154559,0.9565217391304348,0.6666666666666666,0.5591884057971015,0.855072463768116,93.27536231884058,2016-03-31 00:37:53.000,2023-02-21 01:15:07.909,2518,0.8695652173913044,0.06666666666666667,68.7,Good (60-70)
Livingston,4.568965517241379,58,0.9198029721424085,0.9655172413793104,0.7586206896551724,0.6528051724137932,0.8793103448275862,138.4655172413793,2017-09-29 02:33:04.969,2023-03-09 20:09:42.846,1987,0.8922413793103448,0.07586206896551724,70.32,Very Good (70-80)
Lock Laces,4.559782608695652,184,1.006379626424728,0.7934782608695652,0.09239130434782608,0.5542586956521739,0.8532608695652174,177.45652173913044,2015-09-20 01:02:10.000,2022-12-29 02:16:19.598,2657,0.8899456521739131,0.009239130434782607,63.65,Good (60-70)
Lock and Love,4.078091106290673,922,1.2453507197345648,0.9685466377440347,2.2830802603036875,0.5781317787418655,0.8459869848156182,190.57266811279825,2014-11-02 00:44:14.000,2023-03-02 18:44:34.683,3042,0.7695227765726682,0.22830802603036876,70.31,Very Good (70-80)
Locryz,4.372549019607843,102,1.1425312234609553,0.9117647058823529,2.0294117647058822,0.5959901960784313,0.8529411764705882,191.72549019607843,2018-02-07 13:28:56.306,2023-01-20 19:44:43.034,1808,0.8431372549019607,0.20294117647058824,70.27,Very Good (70-80)
LongBay,4.3496932515337425,163,1.1468353791220556,0.9325153374233128,1.1840490797546013,0.5903478527607362,0.8466257668711656,201.159509202454,2018-10-08 14:12:01.313,2023-03-10 21:26:09.279,1614,0.8374233128834356,0.11840490797546013,68.37,Good (60-70)
Lonxu,4.508474576271187,118,0.9673804854459357,0.9576271186440678,4.610169491525424,0.6503177966101694,0.8983050847457628,152.5593220338983,2016-11-06 18:52:59.000,2022-12-17 19:51:28.032,2232,0.8771186440677967,0.4610169491525424,79.85,Very Good (70-80)
LookbookStore,4.072289156626506,249,1.2805914636200193,0.8875502008032129,4.096385542168675,0.548721686746988,0.8313253012048193,172.11244979919678,2016-06-20 02:37:55.000,2023-03-15 02:05:51.241,2458,0.7680722891566265,0.4096385542168675,72.41,Very Good (70-80)
Loose Fit Stays Up,4.339622641509434,106,1.202273976008481,0.9716981132075472,0.6037735849056604,0.49916037735849056,0.7924528301886793,188.96226415094338,2016-05-16 17:50:48.000,2023-03-14 23:42:50.561,2493,0.8349056603773586,0.06037735849056604,66.49,Good (60-70)
Loritta,4.2375,160,1.3006408676751116,0.9,0.425,0.5495325,0.84375,128.1,2016-11-16 17:23:07.000,2023-02-18 15:14:17.130,2284,0.809375,0.042499999999999996,64.89,Good (60-70)
Lotusmile,4.336842105263158,95,1.2169942596395105,0.8631578947368421,1.8105263157894738,0.6849210526315789,0.9263157894736842,214.25263157894736,2016-07-27 10:05:32.000,2023-03-07 15:34:44.609,2414,0.8342105263157895,0.18105263157894738,70.12,Very Good (70-80)
LouKeith,4.509803921568627,51,0.902719203730769,0.9215686274509803,1.7254901960784315,0.7146098039215686,0.9019607843137255,183.66666666666666,2019-06-26 22:14:27.509,2023-03-18 09:51:34.844,1360,0.8774509803921569,0.17254901960784313,71.84,Very Good (70-80)
Lrady,3.7195121951219514,82,1.467965672588711,0.9878048780487805,3.5365853658536586,0.4852353658536585,0.8048780487804879,157.8780487804878,2017-05-02 22:18:01.000,2023-03-14 21:18:59.499,2141,0.6798780487804879,0.35365853658536583,70.66,Very Good (70-80)
Lucky & Me,4.767857142857143,56,0.5042031130613727,1.0,0.42857142857142855,0.6967678571428572,0.9464285714285714,178.19642857142858,2016-05-24 15:26:41.000,2022-10-04 23:43:02.619,2324,0.9419642857142858,0.04285714285714286,73.28,Very Good (70-80)
Lucky Brand,4.142276422764228,492,1.2160172130093547,0.9369918699186992,1.3231707317073171,0.5936477642276423,0.8719512195121951,188.29471544715446,2012-01-24 12:21:26.000,2023-03-12 01:29:55.291,4064,0.785569105691057,0.1323170731707317,68.17,Good (60-70)
LuckyMore,4.319587628865979,97,1.123113156147691,0.8969072164948454,1.0103092783505154,0.6578742268041237,0.9072164948453608,169.1443298969072,2018-05-29 16:17:48.138,2023-02-16 05:39:24.916,1723,0.8298969072164948,0.10103092783505155,68.38,Good (60-70)
Luffymomo,3.981818181818182,110,1.3679276375907963,0.8272727272727273,0.9272727272727272,0.48372363636363636,0.7181818181818181,210.07272727272726,2018-11-11 23:29:07.068,2022-11-07 16:40:38.075,1456,0.7454545454545455,0.09272727272727273,59.59,Fair (50-60)
Lugz,4.004830917874396,207,1.3741637688083121,0.9468599033816425,0.6183574879227053,0.45639082125603864,0.748792270531401,158.2657004830918,2013-01-07 18:30:48.000,2023-03-04 22:24:03.094,3708,0.751207729468599,0.06183574879227053,62.72,Good (60-70)
Luvable Friends,4.444201312910285,457,1.0139672966533404,0.9606126914660832,0.24945295404814005,0.5898584245076586,0.8730853391684902,133.84245076586433,2011-01-12 14:14:07.000,2023-02-23 21:51:21.972,4425,0.8610503282275712,0.024945295404814005,67.99,Good (60-70)
Luxury Divas,4.453488372093023,86,1.013520094628687,1.0,1.7325581395348837,0.5818372093023255,0.8488372093023255,138.82558139534885,2010-01-25 04:06:03.000,2022-04-09 19:39:26.154,4457,0.8633720930232558,0.17325581395348838,72.14,Very Good (70-80)
M MOOHAM,4.531468531468532,143,1.0468207791790665,0.9090909090909091,1.167832167832168,0.5826454545454545,0.8531468531468531,101.39160839160839,2019-10-02 09:04:21.067,2023-03-01 20:55:50.890,1246,0.8828671328671329,0.11678321678321679,69.05,Good (60-70)
M-Tac,4.491228070175438,57,0.7588244436896142,0.9649122807017544,0.543859649122807,0.6173649122807017,0.8947368421052632,245.12280701754386,2018-01-08 16:28:48.558,2023-02-25 16:39:23.524,1874,0.8728070175438596,0.054385964912280704,69.67,Good (60-70)
MAGCOMSEN,4.161971830985915,142,1.235625571276497,0.9647887323943662,0.8802816901408451,0.5365852112676056,0.823943661971831,178.42957746478874,2017-03-22 20:38:51.000,2023-03-19 12:25:43.146,2187,0.7904929577464788,0.08802816901408451,66.68,Good (60-70)
MAGICMK,4.333333333333333,90,1.0385815737789974,0.9888888888888889,2.477777777777778,0.5920477777777778,0.8444444444444444,176.7888888888889,2018-02-02 13:19:10.118,2023-02-24 19:10:54.116,1848,0.8333333333333333,0.2477777777777778,72.86,Very Good (70-80)
MAIITRIP,4.1568627450980395,51,1.4053120510350412,0.9803921568627451,0.6470588235294118,0.5502137254901961,0.803921568627451,145.50980392156862,2019-03-12 13:46:56.082,2023-03-10 22:19:01.325,1459,0.7892156862745099,0.06470588235294118,65.96,Good (60-70)
MANCYFIT,4.233333333333333,90,1.2090482839030823,0.8888888888888888,1.4222222222222223,0.6045966666666667,0.8111111111111111,215.13333333333333,2019-01-03 04:10:43.494,2023-03-04 14:04:14.620,1521,0.8083333333333333,0.14222222222222222,66.26,Good (60-70)
MANER,4.4186046511627906,86,1.0568000120126217,0.9302325581395349,1.3488372093023255,0.6634511627906977,0.8837209302325582,177.72093023255815,2018-04-27 13:21:10.739,2023-03-13 17:55:20.265,1781,0.8546511627906976,0.13488372093023254,70.09,Very Good (70-80)
MANGDIUP,4.285714285714286,63,1.141992760676611,1.0,2.1587301587301586,0.5273650793650793,0.7936507936507936,173.47619047619048,2018-11-28 13:32:07.086,2023-02-12 17:23:48.984,1537,0.8214285714285714,0.21587301587301586,70.77,Very Good (70-80)
MANGOPOP,4.151898734177215,237,1.3348834227802988,0.9662447257383966,0.8270042194092827,0.5752704641350211,0.8354430379746836,156.81012658227849,2019-03-29 20:51:40.710,2023-03-18 14:58:22.176,1449,0.7879746835443038,0.08270042194092828,66.81,Good (60-70)
MANZI,4.5,70,1.0320936930842801,0.9571428571428572,1.4428571428571428,0.5745428571428571,0.8285714285714286,161.32857142857142,2017-02-20 02:13:18.000,2023-02-19 07:39:31.141,2190,0.875,0.1442857142857143,70.12,Very Good (70-80)
MARC JOSEPH NEW YORK,4.436619718309859,142,0.9782368618623521,0.4647887323943662,0.9507042253521126,0.7157457746478874,0.8873239436619719,279.61971830985914,2017-06-26 01:33:20.104,2023-02-26 12:30:38.709,2071,0.8591549295774648,0.09507042253521127,57.66,Fair (50-60)
MARCOREPUBLIC,4.387931034482759,116,1.1249854238602608,0.9568965517241379,0.6293103448275862,0.6911586206896552,0.8879310344827587,165.4655172413793,2014-08-26 13:59:19.000,2023-02-20 20:12:46.346,3100,0.8469827586206897,0.06293103448275862,68.87,Good (60-70)
MARMOT,4.509433962264151,53,0.973151927213715,0.6415094339622641,1.6037735849056605,0.7033075471698114,0.9245283018867925,382.811320754717,2010-12-27 15:08:25.000,2023-02-16 04:27:34.368,4433,0.8773584905660377,0.16037735849056606,65.09,Good (60-70)
MCEDAR,4.015151515151516,66,1.2215050520053496,0.9393939393939394,0.8333333333333334,0.6057090909090909,0.8636363636363636,204.3030303030303,2017-12-05 13:04:15.018,2023-03-05 19:37:20.789,1916,0.7537878787878789,0.08333333333333334,66.0,Good (60-70)
MCTi,4.3108108108108105,74,1.109432480807447,0.9594594594594594,0.5135135135135135,0.5925675675675676,0.8783783783783784,192.8918918918919,2017-12-05 03:42:34.281,2023-02-27 17:18:30.981,1910,0.8277027027027026,0.05135135135135135,67.92,Good (60-70)
MEETSUN,4.666666666666667,57,0.7400128699009549,0.8947368421052632,0.543859649122807,0.6630929824561403,0.8771929824561403,155.05263157894737,2018-05-03 03:50:39.028,2023-03-18 01:29:26.257,1779,0.9166666666666667,0.054385964912280704,68.57,Good (60-70)
MEGNYA,4.306748466257669,163,1.0734235546596926,0.7730061349693251,0.6503067484662577,0.5834644171779141,0.8588957055214724,218.65030674846625,2019-02-17 12:11:38.027,2023-03-06 06:58:34.228,1477,0.8266871165644172,0.06503067484662577,63.09,Good (60-70)
MELIFLUOS DESIGNED IN SPAIN,4.531914893617022,94,1.0021710589458763,0.8829787234042553,0.574468085106383,0.6379670212765958,0.8617021276595744,152.25531914893617,2017-11-29 17:27:08.245,2023-03-06 22:12:54.278,1923,0.8829787234042554,0.057446808510638304,67.13,Good (60-70)
MERIWOOL,4.565217391304348,115,0.8698702744844955,0.9304347826086956,1.4956521739130435,0.6792826086956523,0.9304347826086956,240.88695652173914,2017-01-25 03:46:16.000,2023-03-07 13:25:22.112,2232,0.8913043478260869,0.14956521739130435,72.54,Very Good (70-80)
MEROKEETY,4.257303370786516,890,1.1896051126573963,0.8550561797752809,1.7685393258426967,0.6287176404494382,0.8719101123595505,188.27528089887642,2016-01-11 04:47:11.000,2023-03-17 13:41:35.717,2622,0.8143258426966291,0.17685393258426968,67.95,Good (60-70)
MERRY'S,4.232142857142857,224,1.2490867900577338,0.96875,0.8526785714285714,0.5216999999999999,0.8258928571428571,165.96428571428572,2016-10-07 16:24:22.000,2022-12-21 08:52:29.817,2265,0.8080357142857142,0.08526785714285715,67.2,Good (60-70)
MEVECCO,4.517543859649122,114,1.0745030227258177,0.9736842105263158,0.956140350877193,0.6002868421052632,0.8508771929824561,151.46491228070175,2019-06-07 11:55:41.619,2023-03-12 18:25:31.350,1374,0.8793859649122806,0.09561403508771929,69.99,Good (60-70)
MG,4.2631578947368425,57,1.1881305211711153,1.0,0.21052631578947367,0.5048684210526315,0.7543859649122807,122.28070175438596,2013-02-22 16:36:39.000,2022-04-05 18:04:21.754,3329,0.8157894736842106,0.021052631578947368,64.78,Good (60-70)
MIER,4.313725490196078,51,1.1400034399672903,0.9019607843137255,0.7450980392156863,0.6339450980392157,0.8627450980392157,234.11764705882354,2018-07-04 10:49:32.178,2023-03-02 21:18:30.661,1702,0.8284313725490196,0.07450980392156863,66.69,Good (60-70)
MIHOLL,4.175925925925926,432,1.230537231655759,0.9699074074074074,1.0462962962962963,0.6193270833333334,0.8773148148148148,161.59722222222223,2017-11-25 03:23:51.401,2023-03-17 23:34:23.603,1938,0.7939814814814814,0.10462962962962963,68.65,Good (60-70)
MILACOLATO,4.265625,64,1.087332362558324,0.4375,0.234375,0.65425,0.90625,288.0625,2018-09-11 00:34:32.763,2023-02-28 10:09:22.483,1631,0.81640625,0.0234375,54.59,Fair (50-60)
MINICAT,4.733870967741935,124,0.6760582907439332,0.9274193548387096,1.032258064516129,0.6281443548387097,0.8790322580645161,199.63709677419354,2016-06-11 22:33:44.000,2023-02-16 12:48:45.137,2440,0.9334677419354838,0.1032258064516129,71.08,Very Good (70-80)
MINTEGRA,4.405797101449275,69,1.1417071915197634,0.9130434782608695,1.2463768115942029,0.5972014492753622,0.8840579710144928,237.28985507246378,2020-10-17 17:04:53.419,2023-03-16 10:33:20.238,879,0.8514492753623188,0.12463768115942028,69.33,Good (60-70)
MIRITY,4.244094488188976,254,1.108476399295712,0.9488188976377953,3.204724409448819,0.6073842519685039,0.8543307086614174,215.7795275590551,2016-10-12 13:50:59.000,2023-03-01 02:52:51.879,2330,0.811023622047244,0.3204724409448819,73.37,Very Good (70-80)
MIRMARU,4.40625,64,1.1086778913041726,0.953125,0.84375,0.57483125,0.84375,159.65625,2016-12-17 22:22:28.000,2023-02-22 18:21:15.035,2257,0.8515625,0.084375,68.32,Good (60-70)
MIROL,4.23021582733813,139,1.150403500494752,0.8129496402877698,1.7697841726618706,0.5853071942446043,0.8489208633093526,180.74820143884892,2018-03-13 16:28:38.256,2023-03-09 01:19:00.302,1821,0.8075539568345325,0.17697841726618707,66.16,Good (60-70)
MISFAY,4.277777777777778,144,1.2484644803371694,0.9375,0.6458333333333334,0.6342423611111111,0.875,159.14583333333334,2018-09-27 21:07:54.471,2023-03-14 08:30:19.585,1628,0.8194444444444444,0.06458333333333334,67.41,Good (60-70)
MISS MOLY,4.447916666666667,96,0.993344077417463,0.9895833333333334,3.15625,0.60516875,0.8854166666666666,139.22916666666666,2017-10-01 23:05:43.099,2023-03-17 16:58:55.803,1992,0.8619791666666667,0.315625,76.32,Very Good (70-80)
